"model_id","model_family","n_quantile_levels","quantile_levels","horizon","n","check_loss_mean","mae_to_observation","rmse_to_observation","bias_to_observation"
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",21,7,1.03417315461107,2.37257817694602,2.4135861823934,-2.37257817694602
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","qdesn_glofas_discrepancy",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",22,7,0.707251840627045,1.92469326289409,2.0952826137197,-1.92469326289409
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",22,7,1.16709028742861,2.65403277980127,2.69426529443975,-2.65403277980127
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","qdesn_glofas_discrepancy",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",23,7,0.434367758310565,1.36967382270065,1.50880706390602,-1.26385034973616
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",23,7,0.860258956051293,2.04388284190018,2.09973766695418,-2.04388284190018
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","qdesn_glofas_discrepancy",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",24,7,0.298347472144435,1.09637880941256,1.21020749178232,-0.881228529851245
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",24,7,0.710373816271325,1.74547656896476,1.81317247909914,-1.74547656896476
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","qdesn_glofas_discrepancy",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",25,7,0.240432060097548,0.979992428492967,1.09959027629205,-0.720502860973027
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",25,7,0.638972118760618,1.60808869575093,1.68443878108352,-1.60808869575093
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","qdesn_glofas_discrepancy",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",26,7,0.183449130254252,0.869198589812537,1.00674508697865,-0.551016590488283
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",26,7,0.559446793423628,1.44111888770305,1.52369083284855,-1.44111888770305
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","qdesn_glofas_discrepancy",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",27,7,0.158575396942573,0.82345534152403,0.969531318614824,-0.460005929045035
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",27,7,0.505539771487189,1.32299397379146,1.40767594086738,-1.32299397379146
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","qdesn_glofas_discrepancy",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",28,7,0.146632487694935,0.814789162099615,0.957793430409511,-0.369999414934216
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",28,7,0.459263449262038,1.23353287038907,1.32525483873876,-1.23353287038907
