"candidate_id","target_date","cutoff_date","y_log1p","qhat_log1p","raw_log1p","quantile_id","quantile_level","qhat_independent","qhat_isotonic","isotonic_abs_adjustment"
"fr09_persistence_innovation",2022-11-11,2022-12-25,0.408154734139058,0.393841943757615,0.379078352934969,"p50",0.5,0.393841943757615,0.393841943757615,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-11,2022-12-25,0.408154734139058,0.399476132535032,0.379078352934969,"p65",0.65,0.399476132535032,0.399476132535032,0
"fr09_persistence_innovation",2022-11-11,2022-12-25,0.408154734139058,0.426352142136582,0.379078352934969,"p80",0.8,0.426352142136582,0.426352142136582,1.11022302462516e-16
"fr09_persistence_innovation",2022-11-11,2022-12-25,0.408154734139058,0.571429818047106,0.379078352934969,"p95",0.95,0.571429818047106,0.571429818047106,2.22044604925031e-16
"fr09_persistence_innovation",2022-11-12,2022-12-25,0.373678246897648,0.280562500085099,0.295464212893836,"p05",0.05,0.280562500085099,0.280562500085099,0
"fr09_persistence_innovation",2022-11-12,2022-12-25,0.373678246897648,0.327094249463285,0.295464212893836,"p15",0.15,0.327094249463285,0.327094249463285,0
"fr09_persistence_innovation",2022-11-12,2022-12-25,0.373678246897648,0.345205145272369,0.295464212893836,"p35",0.35,0.345205145272369,0.345205145272369,0
"fr09_persistence_innovation",2022-11-12,2022-12-25,0.373678246897648,0.35877646696944,0.295464212893836,"p50",0.5,0.35877646696944,0.35877646696944,0
"fr09_persistence_innovation",2022-11-12,2022-12-25,0.373678246897648,0.365935476294185,0.295464212893836,"p65",0.65,0.365935476294185,0.365935476294185,1.11022302462516e-16
"fr09_persistence_innovation",2022-11-12,2022-12-25,0.373678246897648,0.386856382214085,0.295464212893836,"p80",0.8,0.386856382214085,0.386856382214085,1.11022302462516e-16
"fr09_persistence_innovation",2022-11-12,2022-12-25,0.373678246897648,0.468098417920303,0.295464212893836,"p95",0.95,0.468098417920303,0.468098417920303,1.66533453693773e-16
"fr09_persistence_innovation",2022-11-13,2022-12-25,0.355983773697602,0.270767296687817,0.216873938300614,"p05",0.05,0.270767296687817,0.270767296687817,0
"fr09_persistence_innovation",2022-11-13,2022-12-25,0.355983773697602,0.316466577157449,0.216873938300614,"p15",0.15,0.316466577157449,0.316466577157449,0
"fr09_persistence_innovation",2022-11-13,2022-12-25,0.355983773697602,0.333271299741672,0.216873938300614,"p35",0.35,0.333271299741672,0.333271299741672,0
"fr09_persistence_innovation",2022-11-13,2022-12-25,0.355983773697602,0.345194491857091,0.216873938300614,"p50",0.5,0.345194491857091,0.345194491857091,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-13,2022-12-25,0.355983773697602,0.359437636641689,0.216873938300614,"p65",0.65,0.359437636641689,0.359437636641689,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-13,2022-12-25,0.355983773697602,0.370848752322757,0.216873938300614,"p80",0.8,0.370848752322757,0.370848752322757,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-13,2022-12-25,0.355983773697602,0.461355416773028,0.216873938300614,"p95",0.95,0.461355416773028,0.461355416773028,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-14,2022-12-25,0.350015348754616,0.286125134071107,0.165249572895307,"p05",0.05,0.286125134071107,0.286125134071107,0
"fr09_persistence_innovation",2022-11-14,2022-12-25,0.350015348754616,0.316933980967736,0.165249572895307,"p15",0.15,0.316933980967736,0.316933980967736,0
