"origin_date","target_date","horizon","member","glofas_streamflow","value"
2022-12-25,2023-01-10,16,"member_46",5.125,1.81237875643079
2022-12-25,2023-01-10,16,"member_47",6.4453125,2.00758463973458
2022-12-25,2023-01-10,16,"member_48",9.890625,2.38790232740085
2022-12-25,2023-01-10,16,"member_49",10.546875,2.44641483758853
2022-12-25,2023-01-10,16,"member_50",2.2578125,1.18105595787918
2022-12-25,2023-01-11,17,"member_00",6.484375,2.01281751405124
2022-12-25,2023-01-11,17,"member_01",18.484375,2.96961286232036
2022-12-25,2023-01-11,17,"member_02",8.625,2.26436388017385
2022-12-25,2023-01-11,17,"member_03",6.390625,2.00021230513226
2022-12-25,2023-01-11,17,"member_04",2.359375,1.21175494476799
2022-12-25,2023-01-11,17,"member_05",6.078125,1.95700904212336
2022-12-25,2023-01-11,17,"member_06",3.5703125,1.51958158331224
2022-12-25,2023-01-11,17,"member_07",5.765625,1.91185464464282
2022-12-25,2023-01-11,17,"member_08",11.875,2.5552874465498
2022-12-25,2023-01-11,17,"member_09",5.90625,1.93242679871803
2022-12-25,2023-01-11,17,"member_10",8.296875,2.22967832218596
2022-12-25,2023-01-11,17,"member_11",5.09375,1.80726365576402
2022-12-25,2023-01-11,17,"member_12",6.0625,1.95479909647256
2022-12-25,2023-01-11,17,"member_13",11.25,2.50552593699074
2022-12-25,2023-01-11,17,"member_14",10.46875,2.43962594525484
2022-12-25,2023-01-11,17,"member_15",8.40625,2.24137436194915
2022-12-25,2023-01-11,17,"member_16",9.9375,2.39219725168373
2022-12-25,2023-01-11,17,"member_17",8.234375,2.22293293404643
2022-12-25,2023-01-11,17,"member_18",4.671875,1.73551975090518
2022-12-25,2023-01-11,17,"member_19",9.578125,2.3587881895526
2022-12-25,2023-01-11,17,"member_20",7.171875,2.10069838070525
2022-12-25,2023-01-11,17,"member_21",13.5625,2.67844973132592
2022-12-25,2023-01-11,17,"member_22",8.953125,2.29788657221249
2022-12-25,2023-01-11,17,"member_23",10.4375,2.43689743060164
2022-12-25,2023-01-11,17,"member_24",11.984375,2.56374671149578
2022-12-25,2023-01-11,17,"member_25",7.90625,2.18675327746892
2022-12-25,2023-01-11,17,"member_26",6.890625,2.06567534591569
2022-12-25,2023-01-11,17,"member_27",7.90625,2.18675327746892
2022-12-25,2023-01-11,17,"member_28",6.328125,1.99171968508661
2022-12-25,2023-01-11,17,"member_29",11.484375,2.5244778624066
2022-12-25,2023-01-11,17,"member_30",10.9375,2.47968470580685
2022-12-25,2023-01-11,17,"member_31",14.21875,2.72252822028286
2022-12-25,2023-01-11,17,"member_32",2.21875,1.16899308542991
2022-12-25,2023-01-11,17,"member_33",7.140625,2.09686695839369
2022-12-25,2023-01-11,17,"member_34",4.046875,1.61876923986298
2022-12-25,2023-01-11,17,"member_35",3.96875,1.6031682994205
2022-12-25,2023-01-11,17,"member_36",12.859375,2.62896189894991
2022-12-25,2023-01-11,17,"member_37",8.703125,2.27244799857381
2022-12-25,2023-01-11,17,"member_38",6.859375,2.06170708674007
2022-12-25,2023-01-11,17,"member_39",7.7734375,2.17172869081883
2022-12-25,2023-01-11,17,"member_40",9.78125,2.37780851423163
2022-12-25,2023-01-11,17,"member_41",9.234375,2.32575215227558
2022-12-25,2023-01-11,17,"member_42",4.90625,1.77601111225992
2022-12-25,2023-01-11,17,"member_43",8.578125,2.25948185257654
2022-12-25,2023-01-11,17,"member_44",3.4453125,1.49185017020671
2022-12-25,2023-01-11,17,"member_45",4.671875,1.73551975090518
2022-12-25,2023-01-11,17,"member_46",4.5625,1.71604764749236
2022-12-25,2023-01-11,17,"member_47",5.75,1.90954250488444
2022-12-25,2023-01-11,17,"member_48",8.890625,2.2915873387845
2022-12-25,2023-01-11,17,"member_49",9.890625,2.38790232740085
2022-12-25,2023-01-11,17,"member_50",1.984375,1.09339034468696
2022-12-25,2023-01-12,18,"member_00",5.796875,1.91646294772901
2022-12-25,2023-01-12,18,"member_01",17.265625,2.9050208781124
2022-12-25,2023-01-12,18,"member_02",7.765625,2.17083782216302
2022-12-25,2023-01-12,18,"member_03",5.984375,1.9436755112539
2022-12-25,2023-01-12,18,"member_04",2.078125,1.12432064537832
2022-12-25,2023-01-12,18,"member_05",6.546875,2.0211335702929
2022-12-25,2023-01-12,18,"member_06",3.34375,1.46873803033097
2022-12-25,2023-01-12,18,"member_07",7.390625,2.12711501114919
2022-12-25,2023-01-12,18,"member_08",10.65625,2.45584251684409
2022-12-25,2023-01-12,18,"member_09",5.3125,1.84253179460148
2022-12-25,2023-01-12,18,"member_10",7.4375,2.13268605619865
2022-12-25,2023-01-12,18,"member_11",4.546875,1.71323470611574
2022-12-25,2023-01-12,18,"member_12",5.40625,1.85727407633868
2022-12-25,2023-01-12,18,"member_13",10,2.39789527279837
2022-12-25,2023-01-12,18,"member_14",11.53125,2.52822552450684
2022-12-25,2023-01-12,18,"member_15",7.46875,2.13638291807997
2022-12-25,2023-01-12,18,"member_16",10.890625,2.47575027450201
2022-12-25,2023-01-12,18,"member_17",7.375,2.12525107771113
2022-12-25,2023-01-12,18,"member_18",6.640625,2.0334794061152
2022-12-25,2023-01-12,18,"member_19",8.5625,2.25784919915265
2022-12-25,2023-01-12,18,"member_20",7.25,2.11021320034659
2022-12-25,2023-01-12,18,"member_21",14.140625,2.71738152853109
2022-12-25,2023-01-12,18,"member_22",7.984375,2.19548695743768
2022-12-25,2023-01-12,18,"member_23",9.296875,2.33184045114284
2022-12-25,2023-01-12,18,"member_24",10.5625,2.44776710283854
2022-12-25,2023-01-12,18,"member_25",7.578125,2.14921535814986
2022-12-25,2023-01-12,18,"member_26",6.234375,1.97884397072656
2022-12-25,2023-01-12,18,"member_27",7.0625,2.08722368212189
2022-12-25,2023-01-12,18,"member_28",5.671875,1.89790092986895
2022-12-25,2023-01-12,18,"member_29",14.59375,2.74687019295179
2022-12-25,2023-01-12,18,"member_30",10.390625,2.43279064864899
2022-12-25,2023-01-12,18,"member_31",14.25,2.72457950305342
2022-12-25,2023-01-12,18,"member_32",1.953125,1.08286393169997
2022-12-25,2023-01-12,18,"member_33",6.453125,2.00863340752867
2022-12-25,2023-01-12,18,"member_34",4.53125,1.7104138297741
2022-12-25,2023-01-12,18,"member_35",3.53125,1.51099783962085
2022-12-25,2023-01-12,18,"member_36",12.171875,2.57808387464218
2022-12-25,2023-01-12,18,"member_37",7.734375,2.16726638979543
2022-12-25,2023-01-12,18,"member_38",6.9375,2.07159836421881
2022-12-25,2023-01-12,18,"member_39",6.9375,2.07159836421881
2022-12-25,2023-01-12,18,"member_40",8.71875,2.27405700937951
2022-12-25,2023-01-12,18,"member_41",8.2578125,2.22546778964961
2022-12-25,2023-01-12,18,"member_42",4.375,1.68175857401373
2022-12-25,2023-01-12,18,"member_43",7.65625,2.15828160338761
2022-12-25,2023-01-12,18,"member_44",3.046875,1.39794497833987
2022-12-25,2023-01-12,18,"member_45",4.15625,1.64020957110085
2022-12-25,2023-01-12,18,"member_46",4.0625,1.62186043243266
2022-12-25,2023-01-12,18,"member_47",5.125,1.81237875643079
2022-12-25,2023-01-12,18,"member_48",7.953125,2.19200263335507
2022-12-25,2023-01-12,18,"member_49",8.828125,2.28524817334077
2022-12-25,2023-01-12,18,"member_50",1.7421875,1.00875595954625
2022-12-25,2023-01-13,19,"member_00",5.171875,1.82000268154145
2022-12-25,2023-01-13,19,"member_01",19.078125,2.99963091396965
2022-12-25,2023-01-13,19,"member_02",7.5625,2.14739220358834
2022-12-25,2023-01-13,19,"member_03",5.34375,1.84747007624206
2022-12-25,2023-01-13,19,"member_04",1.84375,1.04512360371712
2022-12-25,2023-01-13,19,"member_05",6.015625,1.94813980438258
2022-12-25,2023-01-13,19,"member_06",3.34375,1.46873803033097
2022-12-25,2023-01-13,19,"member_07",6.640625,2.0334794061152
2022-12-25,2023-01-13,19,"member_08",10.296875,2.42452613879909
2022-12-25,2023-01-13,19,"member_09",4.75,1.74919985480926
2022-12-25,2023-01-13,19,"member_10",6.65625,2.035522307745
2022-12-25,2023-01-13,19,"member_11",4.046875,1.61876923986298
2022-12-25,2023-01-13,19,"member_12",4.8125,1.76001077091347
2022-12-25,2023-01-13,19,"member_13",8.90625,2.29316587107755
2022-12-25,2023-01-13,19,"member_14",11.546875,2.52947163058709
2022-12-25,2023-01-13,19,"member_15",6.640625,2.0334794061152
2022-12-25,2023-01-13,19,"member_16",12.4375,2.59804930588788
2022-12-25,2023-01-13,19,"member_17",7.046875,2.08528381730406
2022-12-25,2023-01-13,19,"member_18",6.25,1.98100146886658
2022-12-25,2023-01-13,19,"member_19",7.625,2.15466496291742
2022-12-25,2023-01-13,19,"member_20",6.890625,2.06567534591569
2022-12-25,2023-01-13,19,"member_21",13.28125,2.65894748809448
2022-12-25,2023-01-13,19,"member_22",7.25,2.11021320034659
2022-12-25,2023-01-13,19,"member_23",8.28125,2.22799623600297
2022-12-25,2023-01-13,19,"member_24",9.34375,2.33638247257734
2022-12-25,2023-01-13,19,"member_25",8.296875,2.22967832218596
2022-12-25,2023-01-13,19,"member_26",5.578125,1.88374975032271
2022-12-25,2023-01-13,19,"member_27",6.296875,1.98744617430923
2022-12-25,2023-01-13,19,"member_28",5.96875,1.94143586866039
2022-12-25,2023-01-13,19,"member_29",21.21875,3.10093652700351
2022-12-25,2023-01-13,19,"member_30",9.375,2.33939906611676
2022-12-25,2023-01-13,19,"member_31",12.78125,2.62330897264712
2022-12-25,2023-01-13,19,"member_32",1.71875,1.00017221585486
2022-12-25,2023-01-13,19,"member_33",5.765625,1.91185464464282
2022-12-25,2023-01-13,19,"member_34",4.046875,1.61876923986298
2022-12-25,2023-01-13,19,"member_35",3.140625,1.42084674262655
2022-12-25,2023-01-13,19,"member_36",11.9375,2.56013007102559
2022-12-25,2023-01-13,19,"member_37",7.375,2.12525107771113
2022-12-25,2023-01-13,19,"member_38",6.8125,2.05572501506252
2022-12-25,2023-01-13,19,"member_39",6.203125,1.97451495963698
2022-12-25,2023-01-13,19,"member_40",7.78125,2.17261876653402
2022-12-25,2023-01-13,19,"member_41",7.375,2.12525107771113
2022-12-25,2023-01-13,19,"member_42",4.546875,1.71323470611574
2022-12-25,2023-01-13,19,"member_43",6.828125,2.05772301772519
2022-12-25,2023-01-13,19,"member_44",2.703125,1.30917705777546
2022-12-25,2023-01-13,19,"member_45",3.703125,1.5482271813892
2022-12-25,2023-01-13,19,"member_46",3.9375,1.59685913022724
2022-12-25,2023-01-13,19,"member_47",4.578125,1.71885269841997
2022-12-25,2023-01-13,19,"member_48",7.109375,2.09302079980622
2022-12-25,2023-01-13,19,"member_49",8.703125,2.27244799857381
2022-12-25,2023-01-13,19,"member_50",1.53125,0.928713251872712
2022-12-25,2023-01-14,20,"member_00",4.984375,1.78915190582097
2022-12-25,2023-01-14,20,"member_01",17.40625,2.91269028085186
2022-12-25,2023-01-14,20,"member_02",6.96875,2.0755276423587
2022-12-25,2023-01-14,20,"member_03",4.765625,1.75191356068086
2022-12-25,2023-01-14,20,"member_04",2.34375,1.20709293166218
2022-12-25,2023-01-14,20,"member_05",5.390625,1.85483207268313
2022-12-25,2023-01-14,20,"member_06",3.40625,1.48302398757844
2022-12-25,2023-01-14,20,"member_07",6.3125,1.98958521255797
2022-12-25,2023-01-14,20,"member_08",9.1875,2.32116147856698
2022-12-25,2023-01-14,20,"member_09",4.234375,1.65524744846539
2022-12-25,2023-01-14,20,"member_10",5.9375,1.93694147907255
2022-12-25,2023-01-14,20,"member_11",3.59375,1.52469668397901
2022-12-25,2023-01-14,20,"member_12",4.28125,1.66416281212335
2022-12-25,2023-01-14,20,"member_13",7.9375,2.19025590802013
2022-12-25,2023-01-14,20,"member_14",11.1875,2.50041083632397
2022-12-25,2023-01-14,20,"member_15",5.984375,1.9436755112539
2022-12-25,2023-01-14,20,"member_16",11.875,2.5552874465498
2022-12-25,2023-01-14,20,"member_17",7.859375,2.18147622036808
2022-12-25,2023-01-14,20,"member_18",5.71875,1.90490212532794
2022-12-25,2023-01-14,20,"member_19",6.796875,2.05372301239185
2022-12-25,2023-01-14,20,"member_20",6.15625,1.96798610075451
2022-12-25,2023-01-14,20,"member_21",11.890625,2.55650030297501
2022-12-25,2023-01-14,20,"member_22",7.015625,2.0813927618111
2022-12-25,2023-01-14,20,"member_23",7.609375,2.15285172579324
2022-12-25,2023-01-14,20,"member_24",9.15625,2.31808927953001
2022-12-25,2023-01-14,20,"member_25",12.078125,2.5709409871298
2022-12-25,2023-01-14,20,"member_26",5.03125,1.79695428610516
2022-12-25,2023-01-14,20,"member_27",5.625,1.89085037187229
2022-12-25,2023-01-14,20,"member_28",5.765625,1.91185464464282
2022-12-25,2023-01-14,20,"member_29",24.0625,3.22137270506679
2022-12-25,2023-01-14,20,"member_30",8.375,2.23804657185647
2022-12-25,2023-01-14,20,"member_31",11.4375,2.52071610248471
2022-12-25,2023-01-14,20,"member_32",1.5,0.916290731874155
2022-12-25,2023-01-14,20,"member_33",5.140625,1.81492652850959
2022-12-25,2023-01-14,20,"member_34",3.59375,1.52469668397901
2022-12-25,2023-01-14,20,"member_35",2.78125,1.33005464279701
2022-12-25,2023-01-14,20,"member_36",10.6875,2.45851989461481
2022-12-25,2023-01-14,20,"member_37",6.59375,2.02732554054082
2022-12-25,2023-01-14,20,"member_38",6.78125,2.05171699366498
2022-12-25,2023-01-14,20,"member_39",5.53125,1.87659834916508
2022-12-25,2023-01-14,20,"member_40",6.9375,2.07159836421881
2022-12-25,2023-01-14,20,"member_41",6.59375,2.02732554054082
2022-12-25,2023-01-14,20,"member_42",4.0625,1.62186043243266
2022-12-25,2023-01-14,20,"member_43",6.078125,1.95700904212336
2022-12-25,2023-01-14,20,"member_44",2.4375,1.23474446299269
2022-12-25,2023-01-14,20,"member_45",3.28125,1.4542450230284
2022-12-25,2023-01-14,20,"member_46",3.5,1.50407739677627
2022-12-25,2023-01-14,20,"member_47",4.078125,1.62494209897007
2022-12-25,2023-01-14,20,"member_48",6.359375,1.99597501065675
2022-12-25,2023-01-14,20,"member_49",7.984375,2.19548695743768
2022-12-25,2023-01-14,20,"member_50",1.328125,0.845063222585787
2022-12-25,2023-01-15,21,"member_00",4.46875,1.69905007112379
2022-12-25,2023-01-15,21,"member_01",15.578125,2.80808405525431
2022-12-25,2023-01-15,21,"member_02",9.1875,2.32116147856698
2022-12-25,2023-01-15,21,"member_03",4.234375,1.65524744846539
2022-12-25,2023-01-15,21,"member_04",2.1875,1.15923691048454
2022-12-25,2023-01-15,21,"member_05",5.953125,1.93919119880657
2022-12-25,2023-01-15,21,"member_06",3.03125,1.39407650156195
2022-12-25,2023-01-15,21,"member_07",8.96875,2.29945519998512
2022-12-25,2023-01-15,21,"member_08",8.1875,2.21784386453895
2022-12-25,2023-01-15,21,"member_09",3.765625,1.56142869324774
2022-12-25,2023-01-15,21,"member_10",5.296875,1.84005347858701
2022-12-25,2023-01-15,21,"member_11",3.1875,1.43210389715118
2022-12-25,2023-01-15,21,"member_12",3.8125,1.5712166996139
2022-12-25,2023-01-15,21,"member_13",7.078125,2.08915979114876
2022-12-25,2023-01-15,21,"member_14",10.734375,2.46252256840446
2022-12-25,2023-01-15,21,"member_15",5.34375,1.84747007624206
2022-12-25,2023-01-15,21,"member_16",10.65625,2.45584251684409
2022-12-25,2023-01-15,21,"member_17",8.421875,2.24303411336751
2022-12-25,2023-01-15,21,"member_18",5.171875,1.82000268154145
2022-12-25,2023-01-15,21,"member_19",6.0625,1.95479909647256
2022-12-25,2023-01-15,21,"member_20",5.484375,1.86939543687103
2022-12-25,2023-01-15,21,"member_21",10.625,2.45315795147342
2022-12-25,2023-01-15,21,"member_22",6.28125,1.98530255076597
2022-12-25,2023-01-15,21,"member_23",7.703125,2.16368215656761
2022-12-25,2023-01-15,21,"member_24",8.15625,2.21443670621734
2022-12-25,2023-01-15,21,"member_25",13.6875,2.68699679190438
2022-12-25,2023-01-15,21,"member_26",4.484375,1.70190314010619
2022-12-25,2023-01-15,21,"member_27",5.03125,1.79695428610516
2022-12-25,2023-01-15,21,"member_28",5.625,1.89085037187229
2022-12-25,2023-01-15,21,"member_29",21.484375,3.1128206235277
2022-12-25,2023-01-15,21,"member_30",7.46875,2.13638291807997
2022-12-25,2023-01-15,21,"member_31",10.265625,2.42175605392528
2022-12-25,2023-01-15,21,"member_32",1.453125,0.897362721988636
2022-12-25,2023-01-15,21,"member_33",4.59375,1.72164990304103
2022-12-25,2023-01-15,21,"member_34",3.1875,1.43210389715118
2022-12-25,2023-01-15,21,"member_35",2.484375,1.24828868810045
2022-12-25,2023-01-15,21,"member_36",9.546875,2.35582960751286
2022-12-25,2023-01-15,21,"member_37",5.859375,1.9256163297155
2022-12-25,2023-01-15,21,"member_38",6.078125,1.95700904212336
2022-12-25,2023-01-15,21,"member_39",4.9375,1.78128816936076
2022-12-25,2023-01-15,21,"member_40",6.59375,2.02732554054082
2022-12-25,2023-01-15,21,"member_41",5.921875,1.93468668668546
2022-12-25,2023-01-15,21,"member_42",3.625,1.53147637096439
2022-12-25,2023-01-15,21,"member_43",5.421875,1.85971013113656
2022-12-25,2023-01-15,21,"member_44",2.265625,1.18345116860514
2022-12-25,2023-01-15,21,"member_45",2.90625,1.36257783450257
2022-12-25,2023-01-15,21,"member_46",3.109375,1.41327094881809
2022-12-25,2023-01-15,21,"member_47",3.625,1.53147637096439
2022-12-25,2023-01-15,21,"member_48",7.265625,2.11210534849863
2022-12-25,2023-01-15,21,"member_49",7.140625,2.09686695839369
2022-12-25,2023-01-15,21,"member_50",1.15625,0.768370601797533
2022-12-25,2023-01-16,22,"member_00",3.96875,1.6031682994205
2022-12-25,2023-01-16,22,"member_01",13.921875,2.70282825712106
2022-12-25,2023-01-16,22,"member_02",8.515625,2.25293518435023
2022-12-25,2023-01-16,22,"member_03",3.78125,1.56470201859271
2022-12-25,2023-01-16,22,"member_04",1.921875,1.07222553349491
2022-12-25,2023-01-16,22,"member_05",5.34375,1.84747007624206
2022-12-25,2023-01-16,22,"member_06",2.6875,1.30494872166594
2022-12-25,2023-01-16,22,"member_07",11.78125,2.54797925324308
2022-12-25,2023-01-16,22,"member_08",7.515625,2.14190271130357
2022-12-25,2023-01-16,22,"member_09",3.34375,1.46873803033097
2022-12-25,2023-01-16,22,"member_10",4.734375,1.7464787646949
2022-12-25,2023-01-16,22,"member_11",2.828125,1.34237512718506
2022-12-25,2023-01-16,22,"member_12",3.390625,1.47947158597407
2022-12-25,2023-01-16,22,"member_13",6.3125,1.98958521255797
2022-12-25,2023-01-16,22,"member_14",9.71875,2.37199454436621
2022-12-25,2023-01-16,22,"member_15",4.75,1.74919985480926
2022-12-25,2023-01-16,22,"member_16",9.53125,2.35434702755264
2022-12-25,2023-01-16,22,"member_17",7.5625,2.14739220358834
2022-12-25,2023-01-16,22,"member_18",6.140625,1.96580030753453
2022-12-25,2023-01-16,22,"member_19",6,1.94591014905531
2022-12-25,2023-01-16,22,"member_20",4.890625,1.77336210408834
2022-12-25,2023-01-16,22,"member_21",9.515625,2.35286224628506
2022-12-25,2023-01-16,22,"member_22",5.59375,1.88612223067634
2022-12-25,2023-01-16,22,"member_23",7.09375,2.09109215889981
2022-12-25,2023-01-16,22,"member_24",7.25,2.11021320034659
2022-12-25,2023-01-16,22,"member_25",13.1875,2.65236129524162
2022-12-25,2023-01-16,22,"member_26",3.984375,1.60630801942517
2022-12-25,2023-01-16,22,"member_27",6.328125,1.99171968508661
2022-12-25,2023-01-16,22,"member_28",5.359375,1.84993010208292
2022-12-25,2023-01-16,22,"member_29",20.8125,3.08248319996265
2022-12-25,2023-01-16,22,"member_30",6.65625,2.035522307745
2022-12-25,2023-01-16,22,"member_31",9.5625,2.35730999268329
2022-12-25,2023-01-16,22,"member_32",1.265625,0.817850659060902
2022-12-25,2023-01-16,22,"member_33",4.09375,1.62801429800704
2022-12-25,2023-01-16,22,"member_34",2.828125,1.34237512718506
2022-12-25,2023-01-16,22,"member_35",2.1875,1.15923691048454
2022-12-25,2023-01-16,22,"member_36",8.765625,2.27886856637673
2022-12-25,2023-01-16,22,"member_37",5.21875,1.82756892192477
2022-12-25,2023-01-16,22,"member_38",5.421875,1.85971013113656
2022-12-25,2023-01-16,22,"member_39",4.390625,1.68466133367169
2022-12-25,2023-01-16,22,"member_40",5.890625,1.93016179208717
2022-12-25,2023-01-16,22,"member_41",5.328125,1.84500398374687
2022-12-25,2023-01-16,22,"member_42",3.21875,1.4395388756387
2022-12-25,2023-01-16,22,"member_43",4.828125,1.76269533628414
2022-12-25,2023-01-16,22,"member_44",2.625,1.28785428830664
2022-12-25,2023-01-16,22,"member_45",2.578125,1.27483892019457
2022-12-25,2023-01-16,22,"member_46",2.75,1.32175583998232
2022-12-25,2023-01-16,22,"member_47",3.21875,1.4395388756387
2022-12-25,2023-01-16,22,"member_48",7.0625,2.08722368212189
2022-12-25,2023-01-16,22,"member_49",6.375,1.99809590222588
2022-12-25,2023-01-16,22,"member_50",0.984375,0.685304003098919
2022-12-25,2023-01-17,23,"member_00",3.53125,1.51099783962085
2022-12-25,2023-01-17,23,"member_01",12.4375,2.59804930588788
2022-12-25,2023-01-17,23,"member_02",9.875,2.38646657697475
2022-12-25,2023-01-17,23,"member_03",3.40625,1.48302398757844
2022-12-25,2023-01-17,23,"member_04",1.6875,0.988611393453781
2022-12-25,2023-01-17,23,"member_05",4.765625,1.75191356068086
2022-12-25,2023-01-17,23,"member_06",2.359375,1.21175494476799
2022-12-25,2023-01-17,23,"member_07",10.6875,2.45851989461481
2022-12-25,2023-01-17,23,"member_08",8.375,2.23804657185647
2022-12-25,2023-01-17,23,"member_09",2.96875,1.37845118365886
2022-12-25,2023-01-17,23,"member_10",4.21875,1.65225790961703
2022-12-25,2023-01-17,23,"member_11",2.5,1.25276296849537
2022-12-25,2023-01-17,23,"member_12",3,1.38629436111989
2022-12-25,2023-01-17,23,"member_13",5.625,1.89085037187229
2022-12-25,2023-01-17,23,"member_14",8.703125,2.27244799857381
2022-12-25,2023-01-17,23,"member_15",4.21875,1.65225790961703
2022-12-25,2023-01-17,23,"member_16",8.515625,2.25293518435023
2022-12-25,2023-01-17,23,"member_17",6.765625,2.04970694273696
2022-12-25,2023-01-17,23,"member_18",9.96875,2.39505032066614
2022-12-25,2023-01-17,23,"member_19",5.578125,1.88374975032271
2022-12-25,2023-01-17,23,"member_20",4.359375,1.67884736380627
2022-12-25,2023-01-17,23,"member_21",8.5,2.2512917986065
2022-12-25,2023-01-17,23,"member_22",5,1.79175946922805
2022-12-25,2023-01-17,23,"member_23",6.359375,1.99597501065675
2022-12-25,2023-01-17,23,"member_24",6.4375,2.00653477087175
2022-12-25,2023-01-17,23,"member_25",13,2.63905732961526
2022-12-25,2023-01-17,23,"member_26",3.546875,1.51444018381182
2022-12-25,2023-01-17,23,"member_27",6.0625,1.95479909647256
2022-12-25,2023-01-17,23,"member_28",4.78125,1.7546199222786
2022-12-25,2023-01-17,23,"member_29",18.59375,2.97521063783319
2022-12-25,2023-01-17,23,"member_30",5.9375,1.93694147907255
2022-12-25,2023-01-17,23,"member_31",10.34375,2.42866693146512
2022-12-25,2023-01-17,23,"member_32",1.09375,0.73895671659124
2022-12-25,2023-01-17,23,"member_33",3.640625,1.53484905544303
2022-12-25,2023-01-17,23,"member_34",3.265625,1.45058871182529
2022-12-25,2023-01-17,23,"member_35",1.921875,1.07222553349491
2022-12-25,2023-01-17,23,"member_36",7.84375,2.17971099484351
2022-12-25,2023-01-17,23,"member_37",4.9375,1.78128816936076
2022-12-25,2023-01-17,23,"member_38",4.875,1.77070606003022
2022-12-25,2023-01-17,23,"member_39",3.90625,1.59050990254858
2022-12-25,2023-01-17,23,"member_40",5.25,1.83258146374831
2022-12-25,2023-01-17,23,"member_41",4.890625,1.77336210408834
2022-12-25,2023-01-17,23,"member_42",2.84375,1.34644845257269
2022-12-25,2023-01-17,23,"member_43",4.296875,1.66711702402078
2022-12-25,2023-01-17,23,"member_44",3.8125,1.5712166996139
2022-12-25,2023-01-17,23,"member_45",2.265625,1.18345116860514
2022-12-25,2023-01-17,23,"member_46",2.421875,1.23018864645683
2022-12-25,2023-01-17,23,"member_47",2.84375,1.34644845257269
2022-12-25,2023-01-17,23,"member_48",6.625,2.03143232249348
2022-12-25,2023-01-17,23,"member_49",5.6875,1.90024011222212
2022-12-25,2023-01-17,23,"member_50",0.84375,0.611801541105993
2022-12-25,2023-01-18,24,"member_00",3.140625,1.42084674262655
2022-12-25,2023-01-18,24,"member_01",11.125,2.49526943682355
2022-12-25,2023-01-18,24,"member_02",9.609375,2.36173804419902
2022-12-25,2023-01-18,24,"member_03",3.015625,1.39019300153555
2022-12-25,2023-01-18,24,"member_04",1.484375,0.91002111886056
2022-12-25,2023-01-18,24,"member_05",4.25,1.65822807660353
2022-12-25,2023-01-18,24,"member_06",2.09375,1.12938394733486
2022-12-25,2023-01-18,24,"member_07",10.0625,2.40356101033405
2022-12-25,2023-01-18,24,"member_08",7.75,2.16905370036952
2022-12-25,2023-01-18,24,"member_09",2.625,1.28785428830664
2022-12-25,2023-01-18,24,"member_10",3.75,1.55814461804655
2022-12-25,2023-01-18,24,"member_11",2.203125,1.16412689577874
2022-12-25,2023-01-18,24,"member_12",2.65625,1.29643803199803
2022-12-25,2023-01-18,24,"member_13",5,1.79175946922805
2022-12-25,2023-01-18,24,"member_14",7.78125,2.17261876653402
2022-12-25,2023-01-18,24,"member_15",3.75,1.55814461804655
2022-12-25,2023-01-18,24,"member_16",7.625,2.15466496291742
2022-12-25,2023-01-18,24,"member_17",6.046875,1.95258425614301
2022-12-25,2023-01-18,24,"member_18",10.984375,2.48360371800758
2022-12-25,2023-01-18,24,"member_19",5.234375,1.83007833353019
2022-12-25,2023-01-18,24,"member_20",3.875,1.58412010444981
2022-12-25,2023-01-18,24,"member_21",7.609375,2.15285172579324
2022-12-25,2023-01-18,24,"member_22",4.453125,1.69618883884276
2022-12-25,2023-01-18,24,"member_23",5.765625,1.91185464464282
2022-12-25,2023-01-18,24,"member_24",5.734375,1.90722500674408
2022-12-25,2023-01-18,24,"member_25",11.640625,2.53691583369882
2022-12-25,2023-01-18,24,"member_26",3.140625,1.42084674262655
2022-12-25,2023-01-18,24,"member_27",6.359375,1.99597501065675
2022-12-25,2023-01-18,24,"member_28",4.71875,1.74375025004169
2022-12-25,2023-01-18,24,"member_29",16.65625,2.87108982834671
2022-12-25,2023-01-18,24,"member_30",5.296875,1.84005347858701
2022-12-25,2023-01-18,24,"member_31",10.640625,2.45450113501989
2022-12-25,2023-01-18,24,"member_32",0.953125,0.669430653942629
2022-12-25,2023-01-18,24,"member_33",3.234375,1.44323573752003
2022-12-25,2023-01-18,24,"member_34",3,1.38629436111989
2022-12-25,2023-01-18,24,"member_35",1.703125,0.994408511138107
2022-12-25,2023-01-18,24,"member_36",7,2.07944154167984
2022-12-25,2023-01-18,24,"member_37",4.40625,1.68755569169805
2022-12-25,2023-01-18,24,"member_38",4.34375,1.67592765370293
2022-12-25,2023-01-18,24,"member_39",3.46875,1.49710872746018
2022-12-25,2023-01-18,24,"member_40",4.6875,1.73827078427707
2022-12-25,2023-01-18,24,"member_41",4.90625,1.77601111225992
2022-12-25,2023-01-18,24,"member_42",2.515625,1.25721731884475
2022-12-25,2023-01-18,24,"member_43",3.828125,1.57445819353807
2022-12-25,2023-01-18,24,"member_44",3.453125,1.49360609690898
2022-12-25,2023-01-18,24,"member_45",2,1.09861228866811
2022-12-25,2023-01-18,24,"member_46",2.125,1.13943428318836
2022-12-25,2023-01-18,24,"member_47",2.515625,1.25721731884475
2022-12-25,2023-01-18,24,"member_48",7.0625,2.08722368212189
2022-12-25,2023-01-18,24,"member_49",5.0625,1.8021222562636
2022-12-25,2023-01-18,24,"member_50",0.71875,0.541597282432744
